New Folio No. ,Entry No.,Entry Part,Person - Title,Person - First name,Person - Last Name - Prefix,Person - Last Name - as written,Person -  Qualification,Person - further description,Role - role in entry,Role - associated place - as written,Role - associated place - type,Role - associated place - function,Occupation 1  - employment,Status 1  - office,Status 1 - associated place - as written,Status 1 - associated place - standard,Status 1 - associated place - type,Status 1 - associated place - function,Status 2 - office,Status 2 - associated place - as written,Status 2 - associated place - type,Status 2 - associated place - function,Status 3 - office,Status 3 - Place - as written,Status 3 - Place - Type,Status 3 - Place- Function,Status 4,Status 4 - place - as written,Status 4 - place - type,Status 4 - place - function,Status 5,Status 5 - place - as written,Status 5 - place - type,Status 5 - place - function,Status 6,Status 6 - place - as written,Status 6 - place - type,Status 6 - place - function
95 v - 95 v,1206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95 v - 95 v,1207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95 v - 95 v,1208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95 v - 95 v,1209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95 v - 95 v,1210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96 r - 96 r,1211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96 r - 96 r,1212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96 r - 96 r,1213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96 r - 96 r,1214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96 r - 96 r,1215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96 r - 96 r,1216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96 r - 96 r,1217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96 v - 96 v,1218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96 v - 96 v,1219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96 v - 96 v,1220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96 v - 96 v,1221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96 v - 96 v,1222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96 v - 96 v,1223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96 v - 96 v,1224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96 v - 96 v,1225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96 v - 97 r,1226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97 r - 97 r,1227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97 r - 97 r,1228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97 r - 97 r,1229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97 r - 97 r,1230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97 r - 97 r,1231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97v - 98 v,1232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98 v - 98 v,1233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98 v - 98 v,1234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98 v - 98 v,1235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98 v - 98 v,1236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99r - 99 r,1237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99r - 99 r,1238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99r - 99 r,1239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99r - 99 r,1240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99r - 99 r,1241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99 v - 99 v,1242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99 v - 99 v,1243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100 r - 100 r,1244,,,Alexander,,,,,sender,,,,,archbishop,,,,,,,,,,,,,,,,,,,,,,,,
100 r - 100 r,1244,,Sir,Henry,de,Barton',,,addressee,,,,,canon,Ebor',,cathedral church,,licensee,"Fenton, York diocese",chapel within his house,,,,,,,,,,,,,,,,,
100 r - 100 r,1245,,,Alexander,,,,,sender,,,,,archbishop,,,,,,,,,,,,,,,,,,,,,,,,
100 r - 100 r,1245,,Dame,Katherine,de,Pole,,,addressee,,,,,parishioner,,,,,licensee,Hull,oratory in her house,,,,,,,,,,,,,,,,,
100 r - 100 r,1246,,,Alexander,,,,,sender,,,,,archbishop,,,,,,,,,,,,,,,,,,,,,,,,
100 r - 100 r,1246,,,William,de,Brantyngham,,,addressee,,,,,clerk,York,,diocese,,recipient,,,,,,,,,,,,,,,,,,,
100 r - 100 r,1247,,,Alexander,,,,,sender,,,,,archbishop,,,,,,,,,,,,,,,,,,,,,,,,
100 r - 100 r,1247,,,John,de,Ecton'/Etton',,,addressee,,,,,recipient,,,,,,,,,,,,,,,,,,,,,,,,
100 r - 100 r,1248,,,Alexander,,,,,sender,,,,,archbishop,,,,,,,,,,,,,,,,,,,,,,,,
100 r - 100 r,1248,,Sir,Henry,,Gray,,knight,addressee,,,,,parishioner,,,,,licensee,Radcleve,chapel or oratory within house,,,,,,,,,,,,,,,,,
100 r - 100 r,1249,,,Alexander,,,,,sender,,,,,archbishop,,,,,,,,,,,,,,,,,,,,,,,,
100 r - 100 r,1249,,Sir,Marmaduke,,Constabell,,,addressee,,,,,licensee,Fleynburgh,,"manor, oratory in",,licensee,Holmespaldingmore,"manor, oratory in",,licensee,Nafreton,"manor, oratory in",,,,,,,,,,,,,
100 r - 100 r,1249,,Lady,,,Constabell,,knight's wife,addressee,,,,,licensee,Fleynburgh,,"manor, oratory in",,licensee,Holmespaldingmore,"manor, oratory in",,licensee,Nafreton,"manor, oratory in",,,,,,,,,,,,,
100 r - 100 r,1249,,,John,,Constabell,,,promoter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100 r - 100 r,1250,,,Alexander,,,,,sender,,,,,archbishop,,,,,,,,,,,,,,,,,,,,,,,,
100 r - 100 r,1250,,,John,,Constabell,,,addressee,,,,,licensee,Holmespaldyngmore,,"house, oratory in",,,,,,,,,,,,,,,,,,,,,
100 r - 100 r,1251,,,Alexander,,,,,sender,,,,,archbishop,,,,,,,,,,,,,,,,,,,,,,,,
100 r - 100 r,1251,,Sir,John,,Mewes,,knight,addressee,,,,,licensee,,,,,,,,,,,,,,,,,,,,,,,,
100 r - 100 r,1252,,,Alexander,,,,,sender,,,,,archbishop,,,,,,,,,,,,,,,,,,,,,,,,
100 r - 100 r,1252,,Sir,William,,Auncell,,chaplain,addressee,,,,,licensee,"Newerk, Apiltongate, Sancti Salvatoris",,chapel,,,,,,,,,,,,,,,,,,,,,
100 r - 100 r,1253,,,Alexander,,,,,sender,,,,,archbishop,,,,,,,,,,,,,,,,,,,,,,,,
100 r - 100 r,1253,,,William,,Emle/Elmele,,,addressee,,,,,parishioner,,,,,licensee,Wellowe,oratory within house,,,,,,,,,,,,,,,,,
100 r - 100 r,1253,,,Robert,de,Morton',,scutiferi/squire,promoter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100 r - 100 r,1254,,,Alexander,,,,,sender,,,,,archbishop,,,,,,,,,,,,,,,,,,,,,,,,
100 r - 100 r,1254,,,John,,Gayteforde,,,addressee,,,,,licensee,Gayteford,,"house, oratory in",,,,,,,,,,,,,,,,,,,,,
100 r - 100 r,1254,,,Robert,,Morton,,,promoter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100 r - 100 r,1255,,,Alexander,,,,,sender,,,,,archbishop,,,,,,,,,,,,,,,,,,,,,,,,
100 r - 100 r,1255,,,John,,Lannu',,,addressee,,,,,licensee,Lanu',,oratory at,,,,,,,,,,,,,,,,,,,,,
100 r - 100 r,1256,,,Alexander,,,,,sender,,,,,archbishop,,,,,,,,,,,,,,,,,,,,,,,,
100 r - 100 r,1256,,Dame,Pernel/Petronilla,de,Synythwate/Syvythwate,,,addressee,,,,,parishioner,,,,,licensee,Wilowby,oratory within manor,,,,,,,,,,,,,,,,,
100 r - 100 r,1257,,,Alexander,,,,,sender,,,,,archbishop,,,,,,,,,,,,,,,,,,,,,,,,
100 r - 100 r,1257,,Dame,Joan,de,Fournivall,,,addressee,,,,,licensee,Ebor' dioc',,all oratories,,,,,,,,,,,,,,,,,,,,,
100 r - 100 r,1257,,Lord,,de,Fournivall,,,addressee's late husband,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100 r - 100 v,1258,,,Alexander,,,,,sender,,,,,archbishop,,,,,,,,,,,,,,,,,,,,,,,,
100 r - 100 v,1258,,,Robert,de,Swyne,,clerk,addressee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100 r - 100 v,1258,,Sir,Stephen,,,,,letter recited,,,,,cardinal priest,Sancti Eusebij,,titular church,,,,,,,,,,,,,,,,,,,,,
100 v - 100 v,1259,,,Alexander,,,,,sender,,,,,archbishop,,,,,,,,,,,,,,,,,,,,,,,,
100 v - 100 v,1259,,,Roger,de,Biry,,,licensee,,,,,owner of oratory,[York] dioc',,oratory,,,,,,,,,,,,,,,,,,,,,
100 v - 100 v,1260,,,Alexander,,,,,sender,,,,,archbishop,,,,,,,,,,,,,,,,,,,,,,,,
100 v - 100 v,1260,,Sir,William,de,Aynderby,,,licensee,,,,,owner of oratory,Anderby,,oratory within house,,,,,,,,,,,,,,,,,,,,,
100 v - 100 v,1261,,,Alexander,,,,,sender,,,,,archbishop,,,,,,,,,,,,,,,,,,,,,,,,
100 v - 100 v,1261,,Sir,Henry,,Scrop',,knight,licensee,,,,,parishioner,,,,,licensee,Sadb'i,chapel within house,,,,,,,,,,,,,,,,,
100 v - 100 v,1262,,,Alexander,,,,,sender,,,,,archbishop,,,,,,,,,,,,,,,,,,,,,,,,
100 v - 100 v,1262,,,Edmund,,Wastenays,,,licensee,,,,,parishioner,,,,,owner of oratory,Thorngumbalde,oratory within house,,,,,,,,,,,,,,,,,
100 v - 100 v,1263,,,William,de,Nesfeld,,de Ebor',licensee,,,,,owner of oratory,Ebor' dioc',,all his houses,,,,,,,,,,,,,,,,,,,,,
100 v - 100 v,1264,,Sir,Thomas,de,Metham,,,licensee,,,,,owner of oratory,Ebor' dioc',,all his manors,,,,,,,,,,,,,,,,,,,,,
100 v - 100 v,1265,,,Alexander,,,,,sender,,,,,archbishop,,,,,,,,,,,,,,,,,,,,,,,,
100 v - 100 v,1265,,,Walter,,Frost,,de Kyngeston' super Hull,addressee,,,,,bailiff,Beverl',,,,,,,,,,,,,,,,,,,,,,,
100 v - 100 v,1266,,,Alexander,,,,,sender,,,,,archbishop,,,,,,,,,,,,,,,,,,,,,,,,
100 v - 100 v,1266,,,William,,Cook,,de Kexby,appointee,,,,,forester,Kangwath/Langwath,,wood,,,,,,,,,,,,,,,,,,,,,
100 v - 100 v,1267,,,Alexander,,,,,sender,,,,,archbishop,,,,,,,,,,,,,,,,,,,,,,,,
100 v - 100 v,1267,,,Walter,,Frost,,de Hull,appointee,,,,,steward,Beverlay,,manor and lordship,,,,,,,,,,,,,,,,,,,,,
100 v - 100 v,1268,,,Alexander,,,,,sender,,,,,archbishop,,,,,,,,,,,,,,,,,,,,,,,,
100 v - 100 v,1268,,,Nicholas,de,Skelton',,de Ebor',pensioner,,,,,"cook, of archbishop",,,,,,,,,,,,,,,,,,,,,,,,
100A r - 100A r,1269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100A r - 100A r,1270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100A r - 100A r,1271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100A r - 100A r,1272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100A r - 100A r,1273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100A r - 100A r,1274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100A r - 100A r,1275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100A r - 100A r,1276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100A r - 100A r,1277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100A r - 100A r,1278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100A r - 100A r,1279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100A v - 100A v,1280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100A v - 100A v,1281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100A v - 100A v,1282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100A v - 100A v,1283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101 r - 101 r,1284,,,Alexander,,,,,sender,,,,,archbishop,,,,,,,,,,,,,,,,,,,,,,,,
101 r - 101 r,1284,,,,,,,,addressee,,,,,abbot,Whitteby,,abbey,,,,,,,,,,,,,,,,,,,,,
101 r - 101 r,1284,,,,,,,,addressees,,,,,convent,Whitteby,,abbey,,,,,,,,,,,,,,,,,,,,,
101 r - 101 r,1284,,,Hugh,de,Branketre,,,pensioner,,,,,archbishop's clerk,,,,,,,,,,,,,,,,,,,,,,,,
101 r - 101 r,1284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101 r - 101 r,1285,,,Nicholas,del,Werk',,,recipient of letters of quest,,,,,alms collector,Ebor',,diocese,,,,,,,,,,,,,,,,,,,,,
101 r - 101 r,1286,,,Thomas,de,Etton',,donzel,appointee,,,,,forester,,,,,,,,,,,,,,,,,,,,,,,,
101 r - 101 r,1287,,,Alexander,,,,,sender,,,,,archbishop,,,,,,,,,,,,,,,,,,,,,,,,
101 r - 101 r,1287,,Master,John,de,Waltham,,,executor,,,,,canon,Ebor',,church,,,,,,,,,,,,,,,,,,,,,
101 r - 101 r,1287,,Master,John,de,Thoresby,,,executor,,,,,canon,Ebor',,church,,,,,,,,,,,,,,,,,,,,,
101 r - 101 r,1287,,Sir,Henry,de,Barton,,,executor,,,,,canon,Ebor',,church,,,,,,,,,,,,,,,,,,,,,
101 r - 101 r,1287,,,John,de,Thoresby,,,testator,,,,,former archbishop,Ebor',,archdiocese,,,,,,,,,,,,,,,,,,,,,
101 r - 101 r,1288,,,Alexander,,,,,sender,,,,,archbishop,,,,,,,,,,,,,,,,,,,,,,,,
101 r - 101 r,1288,,,Thomas,,Godewyn,,,appointee,,,,,steward,Lincolnshire,,archbishop's possessions,,steward,Leicestershire,archbishop's possessions,,,,,,,,,,,,,,,,,
101 r - 101 v,1289,,,Simon,,[Sudbury],,,sender,,,,,archbishop,Cantuar',,archdiocese,,,,,,,,,,,,,,,,,,,,,
101 r - 101 v,1289,,,Alexander,,[Neville],,,addressee,,,,,archbishop,Ebor',,archdiocese,,,,,,,,,,,,,,,,,,,,,
101 r - 101 v,1289,,,Gregory XI,,,,,sender,,,,,pope,,,,,,,,,,,,,,,,,,,,,,,,
101 r - 101 v,1289,,,Simon,,[Sudbury],,,addressee,,,,,archbishop,Cantuar',,archdiocese,,,,,,,,,,,,,,,,,,,,,
101 r - 101 v,1289,,,Edward III,,,,,mentioned,,,,,king,Anglie,,country,,,,,,,,,,,,,,,,,,,,,
101 r - 101 v,1289,,,Charles,,,,,mentioned,,,,,king,Francor',,country,,,,,,,,,,,,,,,,,,,,,
101 r - 101 v,1289,,Sir,Thomas,,Chalener,,clerk and of archbishop's household,witness,,,,,rector,Hengeham,,"parish, London diocese",,,,,,,,,,,,,,,,,,,,,
101 r - 101 v,1289,,Sir,John,,Whitechirch,,clerk and of archbishop's household,witness,,,,,rector,Foxherde,,"parish, London diocese",,,,,,,,,,,,,,,,,,,,,
101 r - 101 v,1289,,,John,,Ware,,notary public,witness,,,,,clerk,London,,diocese,,,,,,,,,,,,,,,,,,,,,
101 v - 101 v,1290,,,John,de,"Barton iuxta Humbr', Lincoln diocese",,clerk,notary public,,,,,"scribe,of archbishop of Canterbury",,,,,,,,,,,,,,,,,,,,,,,,
101 v - 101 v,1291,,,Alexander,,,,,sender,,,,,archbishop,,,,,,,,,,,,,,,,,,,,,,,,
101 v - 101 v,1291,,,,,,,,addressee,,,,,official of court,Ebor',,,,,,,,,,,,,,,,,,,,,,,
101 v - 101 v,1291,,,Edward III,,,,,sender,,,,,king,,,,,,,,,,,,,,,,,,,,,,,,
101 v - 101 v,1291,,,Alexander,,,,,addressee,,,,,archbishop,,,,,,,,,,,,,,,,,,,,,,,,
101 v - 101 v,1292,,,Alexander,,,,,sender,,,,,archbishop,,,,,,,,,,,,,,,,,,,,,,,,
101 v - 101 v,1292,,,,,,,,addressees,,,,,chapter,beati petri Ebor',,cathedral church,,,,,,,,,,,,,,,,,,,,,
101 v - 101 v,1292,,,,,,,,addressee,,,,,dean,beati petri Ebor',,cathedral church,,,,,,,,,,,,,,,,,,,,,
101 v - 101 v,1293,,,Alexander,,,,,sender,,,,,archbishop,,,,,,,,,,,,,,,,,,,,,,,,
101 v - 101 v,1293,,Brother,Alexander,,,,,appointee,,,,,prior,Hextildesham,,,,chancellor,Hextildesham,archbishop's liberties,,,,,,,,,,,,,,,,,
102 r - 102 r,1294,,,Arnald,,Garneri,,licentiate in laws,sender,,,,,Papal nuncio,,,,,,,,,,,,,,,,,,,,,,,,
102 r - 102 r,1294,,,Alexander,,,,,addressee,,,,,archbishop,,,,,,,,,,,,,,,,,,,,,,,,
102 r - 102 r,1294,,Sir,John,,Waltham,,,collector,,,,,sacristan or warden,"beate marie & sanctorum angelorum, Ebor'",,chapel,,,,,,,,,,,,,,,,,,,,,
102 r - 102 r,1294,,Sir,Hugh,,Peregrini,,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102 r - 102 r,1295,,,Arnold,,Gerneri,,licentiate in laws,sender,,,,,Papal nuncio,,,,,,,,,,,,,,,,,,,,,,,,
102 r - 102 r,1295,,,Alexander,,,,,addressee,,,,,archbishop,,,,,,,,,,,,,,,,,,,,,,,,
102 r - 102 r,1295,,,Roger,,Pikeryng,,,?,,,,,provisor,Welwyk,,parish church,,,,,,,,,,,,,,,,,,,,,
102 r - 102 r,1295,,Master,John,de,Thoresby,,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102 r - 102 r,1296,,,Peter,,,,,sender,,,,,archbishop,Aralaten',,,,,,,,,,,,,,,,,,,,,,,
102 r - 102 r,1296,,,Alexander,,,,,informant,,,,,archbishop,Ebor',,archdiocese,,,,,,,,,,,,,,,,,,,,,
102 r - 102 r,1297,,,William (Guillermus),,,,,sender,,,,,cardinal priest,sancti stephani in celiomonte,,titular church,,,,,,,,,,,,,,,,,,,,,
102 r - 102 r,1297,,,Alexander,,,,,informant,,,,,archbishop,,,,,,,,,,,,,,,,,,,,,,,,
102 r - 102 r,1298,,,Alexander,,,,,sender,,,,,archbishop,,,,,,,,,,,,,,,,,,,,,,,,
102 r - 102 r,1298,,,John,,Burwell,,,addressee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102 r - 102 r,1299,,,Alexander,,,,,sender,,,,,archbishop,,,,,,,,,,,,,,,,,,,,,,,,
102 r - 102 r,1299,,,Roger,de,Castelford,,clerk,addressee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102 r - 102 r,1299,,,Stephen,,,,,sender,,,,,cardinal priest,Sancti Eusebii,,titular church,,,,,,,,,,,,,,,,,,,,,
102 r - 102 r,1299,,,Alexander,,,,,addressee,,,,,archbishop,,,,,,,,,,,,,,,,,,,,,,,,
102 r - 102 r,1300,,,Alexander,,,,,sender,,,,,archbishop,,,,,,,,,,,,,,,,,,,,,,,,
102 r - 102 r,1300,,,John,,,,,addressee,,,,,scholar,York,,diocese,,,,,,,,,,,,,,,,,,,,,
102 r - 102 r,1300,,,John,,,,,sender,,,,,cardinal priest,Sanctorum Nerei & Achillei,,titular church,,,,,,,,,,,,,,,,,,,,,
102 r - 102 r,1300,,,Alexander,,,,,addressee,,,,,archbishop,,,,,,,,,,,,,,,,,,,,,,,,
102 v - 102 v,1301,,,Alexander,,,,,sender,,,,,archbishop,,,,,,,,,,,,,,,,,,,,,,,,
102 v - 102 v,1301,,,,,,,,addressee,,,,,official of court,Ebor',,,,,,,,,,,,,,,,,,,,,,,
102 v - 102 v,1301,,,Edward III,,,,,sender,,,,,king,,,,,,,,,,,,,,,,,,,,,,,,
102 v - 102 v,1301,,,Alexander,,,,,addressee,,,,,archbishop,,,,,,,,,,,,,,,,,,,,,,,,
102 v - 102 v,1302,,,Alexander,,,,,sender,,,,,archbishop,,,,,,,,,,,,,,,,,,,,,,,,
102 v - 102 v,1302,,Master,Thomas,de,Karlele,,bachelor of Theology,addressee,,,,,provost,le Queneshall Oxon,,college,,,,,,,,,,,,,,,,,,,,,
102 v - 102 v,1302,,Master,Henry,de,Whittefeld,,,former provost,,,,,provost,le Queneshall Oxon,,college,,,,,,,,,,,,,,,,,,,,,
102 v - 102 v,1303,,,Peter,,,,papal chamberlain,sender,,,,,archbishop,Aralaten',,archdiocese,,,,,,,,,,,,,,,,,,,,,
102 v - 102 v,1303,,,Alexander,,,,,informant,,,,,archbishop,,,,,,,,,,,,,,,,,,,,,,,,
103 r - 103 r,1304,,,Peter,,,,papal chamberlain,sender,,,,,archbishop,Arelaten',,archdiocese,,,,,,,,,,,,,,,,,,,,,
103 r - 103 r,1304,,,Alexander,,,,,taxpayer,,,,,archbishop,,,,,,,,,,,,,,,,,,,,,,,,
103 r - 103 r,1304,,,Hugh,,Arlam,,,"proctor, of archbishop of York",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103 r - 103 r,1304,,Master,Peter,de,Stapilton',,,"proctor, of archbishop of York",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103 r - 103 r,1305,,,Guillermus,,,,chamberlain of college of cardinals?,sender,,,,,cardinal priest,Sancti Stephani in ?Celiomonte,,titular church,,,,,,,,,,,,,,,,,,,,,
103 r - 103 r,1305,,,Alexandeer,,,,,taxpayer,,,,,archbishop,,,,,,,,,,,,,,,,,,,,,,,,
103 r - 103 r,1305,,Master,Hugh,de,Arlam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103 r - 103 r,1305,,,Bernard,de,Rubeis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103 r - 103 r,1306,,,Peter,,,,papal chamberlain,sender,,,,,archbishop,Arelaten',,archdiocese,,,,,,,,,,,,,,,,,,,,,
103 r - 103 r,1306,,,Alexander,,,,,taxpayer,,,,,archbishop,,,,,,,,,,,,,,,,,,,,,,,,
103 r - 103 r,1306,,Sir,Hugh,de,Harleham,,,"proctor, of archbishop of York",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103 r - 103 r,1307,,,Guillermus,,,,chamberlain of college of cardinals?,sender,,,,,cardinal priest,sancti stephani in Celimonte,,titular church,,,,,,,,,,,,,,,,,,,,,
103 r - 103 r,1307,,,Alexander,,,,,taxpayer,,,,,archbishop,,,,,,,,,,,,,,,,,,,,,,,,
103 r - 103 r,1307,,Sir,Hugh,de,Halham,,,"proctor, of archbishop of York",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103 v - 103 v,1308,,,Alexander,,,,,sender,,,,,archbishop,,,,,,,,,,,,,,,,,,,,,,,,
103 v - 103 v,1308,,Master,Geoffrey,,Lescrop,,,addressee,,,,,canon,beati petri Ebor',,church,,,,,,,,,,,,,,,,,,,,,
103 v - 103 v,1308,,Master,Richard,de,Wynwyk,,,addressee,,,,,canon,beati petri Ebor',,church,,,,,,,,,,,,,,,,,,,,,
103 v - 103 v,1309,,,Alexander,,,,,grantor,,,,,archbishop,,,,,,,,,,,,,,,,,,,,,,,,
103 v - 103 v,1309,,,Robert,del,Brewhous,,,grantee,,,,,grantee,Penyland,,property,,,,,,,,,,,,,,,,,,,,,
103 v - 103 v,1309,,,Alice,,filie John Clerk,,,former grantee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103 v - 103 v,1309,,,John,,Clerk,,,father of former grantee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103 v - 103 v,1309,,,John,de,Cawode,,,witness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103 v - 103 v,1309,,,John,,Boys,,,witness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103 v - 103 v,1309,,,John,,Coke,,de Cawode,witness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103 v - 103 v,1309,,,William,,Rome,,,witness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103 v - 103 v,1309,,,Richard,de,Cawode,,,witness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103 v - 103 v,1310,,,Alexander,,,,,grantor,,,,,archbishop,,,,,,,,,,,,,,,,,,,,,,,,
103 v - 103 v,1310,,,John,de,Eston,,archbishop's clerk,grantee,,,,,grantee,in villa de Beverlaco,,property,,,,,,,,,,,,,,,,,,,,,
103 v - 103 v,1310,,,John,de,Scorby,,,property holder,,,,,property holder,in Senctmarigate?,,street,,,,,,,,,,,,,,,,,,,,,
103 v - 103 v,1310,,,William,de,Lokynton,,,former property holder,,,,,former property holder,in Senctmarigate?,,street,,,,,,,,,,,,,,,,,,,,,
103 v - 103 v,1310,,,Stephen,del,Shawe,,,property holder,,,,,property holder,in vico iuxta ecclesiam beate marie,,street,,,,,,,,,,,,,,,,,,,,,
103 v - 103 v,1310,,,Robert,de,Burton',,,former property holder,,,,,former property holder,in vico iuxta ecclesiam beate marie,,street,,,,,,,,,,,,,,,,,,,,,
103 v - 103 v,1310,,Master,John,de,Clifford,,,witness,,,,,treasurer,beati petri Ebor',,cathedral church,,,,,,,,,,,,,,,,,,,,,
103 v - 103 v,1310,,Sir,Henry,de,Barton',,,witness,,,,,canon,beati petri Ebor',,cathedral church,,,,,,,,,,,,,,,,,,,,,
103 v - 103 v,1310,,Sir,John,de,Middelton',,clerk,witness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103 v - 103 v,1310,,,William,de,Neuport,,,witness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103 v - 103 v,1310,,,Adam,de,Ceppendale,,de Beverlaco,witness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103 v - 103 v,1310,,,Roger,de,Scoreburgh,,,witness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103 v - 103 v,1311,,,Alexander,,,,,sender,,,,,archbishop,,,,,,,,,,,,,,,,,,,,,,,,
103 v - 103 v,1311,,,Robert,de,Ledes,,,appointee,,,,,bailiff,Ripon',,archbishop's liberties,,bailiff,Shirburn',archbishop's liberties,,steward,Ripon',archbishop's liberties,,steward,Shirburn',archbishop's liberties,,,,,,,,,
103 v - 103 v,1312,,,Alexander,,,,,sender,,,,,archbishop,,,,,,,,,,,,,,,,,,,,,,,,
103 v - 103 v,1312,,,John,de,Redenes,,,appointee,,,,,bailiff,Beverlac',,archbishop's lordship and liberties,,steward,Beverlac',archbishop's lordship and liberties,,,,,,,,,,,,,,,,,
